id,dealer,vendor,model,date,sale_type
98422,1,Audi,A4,2014-10-20,Контракт
99960,1,Audi,A3,2014-10-20,Контракт
99962,1,Audi,Q3,2014-10-20,Контракт
99961,1,Audi,A7 Sportback,2014-10-20,Контракт
107625,2,SUZUKI,SX4,2014-10-20,Контракт
101570,1,Audi,Q3,2014-10-21,Расторжение
101577,1,Audi,A4,2014-10-21,Расторжение
99964,1,Audi,A8,2014-10-21,Контракт
99963,1,Audi,Q3,2014-10-21,Контракт
99966,1,Audi,A6,2014-10-22,Контракт
99965,1,Audi,A4,2014-10-22,Контракт
104657,2,SUZUKI,Grand Vitara,2014-10-22,Контракт
96015,1,Audi,Q5,2014-10-22,Контракт
108317,2,SUZUKI,New SX4,2014-10-22,Расторжение
99967,1,Audi,Q3,2014-10-22,Контракт
106255,2,SUZUKI,Grand Vitara,2014-10-22,Контракт
106256,2,SUZUKI,New SX4,2014-10-23,Контракт
98423,1,Audi,Q5,2014-10-23,Контракт
96238,1,Audi,A7 Sportback,2014-10-23,Контракт
95996,1,Audi,Q5,2014-10-23,Контракт
104673,2,SUZUKI,SX4,2014-10-23,Контракт
101563,1,Audi,Q3,2014-10-23,Расторжение
95858,1,Audi,A6,2014-10-23,Контракт
98424,1,Audi,Q3,2014-10-23,Контракт
95913,1,Audi,A6,2014-10-24,Контракт
107626,2,SUZUKI,Grand Vitara,2014-10-24,Контракт
96173,1,Audi,A4,2014-10-24,Контракт
106258,2,SUZUKI,Swift,2014-10-24,Контракт
106257,2,SUZUKI,Swift,2014-10-24,Контракт
107627,2,SUZUKI,Swift,2014-10-24,Контракт
107628,2,SUZUKI,Grand Vitara,2014-10-24,Контракт
104726,2,SUZUKI,New SX4,2014-10-25,Контракт
104677,2,SUZUKI,New SX4,2014-10-25,Контракт
96165,1,Audi,Q7,2014-10-25,Контракт
98425,1,Audi,A4,2014-10-25,Контракт
98426,1,Audi,Q5,2014-10-26,Контракт
107629,2,SUZUKI,Grand Vitara,2014-10-26,Контракт
104621,2,SUZUKI,SX4,2014-10-26,Контракт
96065,1,Audi,Q3,2014-10-26,Контракт
104664,2,SUZUKI,New SX4,2014-10-26,Контракт
101580,1,Audi,A4,2014-10-27,Расторжение
99968,1,Audi,Q5,2014-10-27,Контракт
95918,1,Audi,A6,2014-10-27,Контракт
98427,1,Audi,Q5,2014-10-27,Контракт
96174,1,Audi,A4,2014-10-27,Контракт
96175,1,Audi,A4,2014-10-27,Контракт
99970,1,Audi,A4,2014-10-28,Контракт
98428,1,Audi,A4,2014-10-28,Контракт
108747,2,SUZUKI,Grand Vitara,2014-10-28,Расторжение
108749,2,SUZUKI,New SX4,2014-10-28,Расторжение
108272,2,SUZUKI,Grand Vitara,2014-10-28,Расторжение
99969,1,Audi,A6,2014-10-28,Контракт
95924,1,Audi,A6,2014-10-28,Контракт
96218,1,Audi,A6,2014-10-28,Контракт
107630,2,SUZUKI,SX4,2014-10-28,Контракт
95998,1,Audi,Q5,2014-10-28,Контракт
96176,1,Audi,A4,2014-10-29,Контракт
95940,1,Audi,A6,2014-10-29,Контракт
104659,2,SUZUKI,Grand Vitara,2014-10-29,Контракт
107631,2,SUZUKI,Grand Vitara,2014-10-29,Контракт
106259,2,SUZUKI,Grand Vitara,2014-10-29,Контракт
96066,1,Audi,A4,2014-10-29,Контракт
96160,1,Audi,Q5,2014-10-30,Контракт
104672,2,SUZUKI,SX4,2014-10-30,Контракт
99971,1,Audi,A4,2014-10-30,Контракт
98429,1,Audi,A8,2014-10-30,Контракт
108748,2,SUZUKI,Grand Vitara,2014-10-31,Расторжение
104741,2,SUZUKI,Jimny,2014-10-31,Контракт
104513,2,SUZUKI,SX4,2014-10-31,Контракт
108096,2,SUZUKI,Swift,2014-10-31,Расторжение
98430,1,Audi,Q3,2014-10-31,Контракт
108750,2,SUZUKI,New SX4,2014-10-31,Расторжение
108751,2,SUZUKI,New SX4,2014-10-31,Расторжение
104597,2,SUZUKI,New SX4,2014-11-01,Контракт
107632,2,SUZUKI,New SX4,2014-11-01,Контракт
99972,1,Audi,Q5,2014-11-01,Контракт
98431,1,Audi,Q3,2014-11-01,Контракт
104691,2,SUZUKI,New SX4,2014-11-01,Контракт
96161,1,Audi,Q5,2014-11-01,Контракт
106260,2,SUZUKI,New SX4,2014-11-02,Контракт
95990,1,Audi,Q5,2014-11-02,Контракт
95997,1,Audi,Q5,2014-11-02,Контракт
104701,2,SUZUKI,Grand Vitara,2014-11-02,Контракт
104682,2,SUZUKI,Grand Vitara,2014-11-02,Контракт
95054,1,Audi,A8,2014-11-02,Контракт
106262,2,SUZUKI,SX4,2014-11-03,Контракт
96169,1,Audi,A4,2014-11-03,Контракт
98432,1,Audi,Q5,2014-11-03,Контракт
104700,2,SUZUKI,New SX4,2014-11-03,Контракт
106261,2,SUZUKI,Jimny,2014-11-03,Контракт
107633,2,SUZUKI,Grand Vitara,2014-11-04,Контракт
96124,1,Audi,A4,2014-11-04,Контракт
104702,2,SUZUKI,New SX4,2014-11-04,Контракт
96029,1,Audi,Q3,2014-11-04,Контракт
104685,2,SUZUKI,New SX4,2014-11-04,Контракт
98433,1,Audi,A4,2014-11-05,Контракт
104519,2,SUZUKI,New SX4,2014-11-05,Контракт
95778,1,Audi,Q3,2014-11-05,Контракт
108756,2,SUZUKI,New SX4,2014-11-05,Расторжение
104692,2,SUZUKI,New SX4,2014-11-05,Контракт
104739,2,SUZUKI,New SX4,2014-11-05,Контракт
104676,2,SUZUKI,New SX4,2014-11-05,Контракт
99974,1,Audi,Q5,2014-11-06,Контракт
101581,1,Audi,A4,2014-11-06,Расторжение
107634,2,SUZUKI,SX4,2014-11-06,Контракт
99973,1,Audi,A7 Sportback,2014-11-06,Контракт
96154,1,Audi,A3,2014-11-06,Контракт
104623,2,SUZUKI,SX4,2014-11-07,Контракт
99975,1,Audi,Allroad,2014-11-07,Контракт
98434,1,Audi,A4,2014-11-07,Контракт
95983,1,Audi,A8,2014-11-07,Контракт
104704,2,SUZUKI,New SX4,2014-11-07,Контракт
98435,1,Audi,Allroad,2014-11-07,Контракт
95867,1,Audi,A3,2014-11-07,Контракт
98437,1,Audi,A6,2014-11-07,Контракт
96227,1,Audi,Allroad,2014-11-07,Контракт
98436,1,Audi,Allroad,2014-11-07,Контракт
96142,1,Audi,A4,2014-11-08,Контракт
107637,2,SUZUKI,New SX4,2014-11-08,Контракт
96113,1,Audi,A6,2014-11-08,Контракт
107635,2,SUZUKI,Jimny,2014-11-08,Контракт
99976,1,Audi,A4,2014-11-08,Контракт
98438,1,Audi,Q3,2014-11-08,Контракт
104679,2,SUZUKI,Grand Vitara,2014-11-08,Контракт
104640,2,SUZUKI,SX4,2014-11-08,Контракт
107636,2,SUZUKI,SX4,2014-11-08,Контракт
98439,1,Audi,Q5,2014-11-08,Контракт
106263,2,SUZUKI,New SX4,2014-11-08,Контракт
106265,2,SUZUKI,New SX4,2014-11-09,Контракт
99977,1,Audi,A5,2014-11-09,Контракт
98441,1,Audi,Q3,2014-11-09,Контракт
95791,1,Audi,Q5,2014-11-09,Контракт
98440,1,Audi,A3,2014-11-09,Контракт
96049,1,Audi,Q3,2014-11-09,Контракт
104483,2,SUZUKI,New SX4,2014-11-09,Контракт
96137,1,Audi,A6,2014-11-09,Контракт
106264,2,SUZUKI,Grand Vitara,2014-11-09,Контракт
107638,2,SUZUKI,Grand Vitara,2014-11-09,Контракт
108746,2,SUZUKI,Grand Vitara,2014-11-10,Расторжение
95798,1,Audi,A3,2014-11-10,Контракт
95845,1,Audi,A3,2014-11-10,Контракт
106266,2,SUZUKI,New SX4,2014-11-10,Контракт
104836,2,SUZUKI,Vitara NEW,2014-11-10,Контракт
95806,1,Audi,A3,2014-11-10,Контракт
98447,1,Audi,A3,2014-11-10,Контракт
98446,1,Audi,Q3,2014-11-10,Контракт
108757,2,SUZUKI,New SX4,2014-11-10,Расторжение
98444,1,Audi,RS Q3,2014-11-10,Контракт
98443,1,Audi,A7 Sportback,2014-11-10,Контракт
98445,1,Audi,A5,2014-11-10,Контракт
98442,1,Audi,Q3,2014-11-10,Контракт
106267,2,SUZUKI,SX4,2014-11-11,Контракт
95887,1,Audi,A6,2014-11-11,Контракт
95866,1,Audi,A6,2014-11-11,Контракт
101586,1,Audi,Q5,2014-11-11,Расторжение
98449,1,Audi,Q7,2014-11-11,Контракт
95899,1,Audi,Q7,2014-11-11,Контракт
101590,1,Audi,Q3,2014-11-11,Расторжение
96446,1,Audi,Q7,2014-11-11,Контракт
96226,1,Audi,Q3,2014-11-11,Контракт
99978,1,Audi,Q5,2014-11-11,Контракт
98448,1,Audi,Q3,2014-11-11,Контракт
101591,1,Audi,A3,2014-11-11,Расторжение
107639,2,SUZUKI,New SX4,2014-11-11,Контракт
95941,1,Audi,A6,2014-11-11,Контракт
99979,1,Audi,A6,2014-11-12,Контракт
98450,1,Audi,A7 Sportback,2014-11-12,Контракт
96188,1,Audi,A7 Sportback,2014-11-12,Контракт
96134,1,Audi,Q7,2014-11-12,Контракт
101579,1,Audi,Q5,2014-11-12,Расторжение
107640,2,SUZUKI,New SX4,2014-11-12,Контракт
96204,1,Audi,A4,2014-11-12,Контракт
106268,2,SUZUKI,New SX4,2014-11-12,Контракт
101584,1,Audi,A3,2014-11-12,Расторжение
104645,2,SUZUKI,Grand Vitara,2014-11-13,Контракт
107918,2,SUZUKI,Grand Vitara,2014-11-13,Расторжение
104688,2,SUZUKI,Jimny,2014-11-13,Контракт
107641,2,SUZUKI,Jimny,2014-11-13,Контракт
104728,2,SUZUKI,Grand Vitara,2014-11-13,Контракт
104646,2,SUZUKI,Grand Vitara,2014-11-13,Контракт
96138,1,Audi,A6,2014-11-13,Контракт
104724,2,SUZUKI,Grand Vitara,2014-11-13,Контракт
96131,1,Audi,A6,2014-11-13,Контракт
106269,2,SUZUKI,Grand Vitara,2014-11-13,Контракт
101565,1,Audi,Q7,2014-11-13,Расторжение
99980,1,Audi,Q3,2014-11-13,Контракт
104670,2,SUZUKI,New SX4,2014-11-14,Контракт
107642,2,SUZUKI,New SX4,2014-11-14,Контракт
104680,2,SUZUKI,Grand Vitara,2014-11-14,Контракт
108146,2,SUZUKI,Grand Vitara,2014-11-14,Расторжение
96123,1,Audi,Q5,2014-11-14,Контракт
104689,2,SUZUKI,New SX4,2014-11-14,Контракт
98452,1,Audi,Q3,2014-11-14,Контракт
98451,1,Audi,Q7,2014-11-14,Контракт
99982,1,Audi,Q3,2014-11-14,Контракт
99981,1,Audi,A6,2014-11-14,Контракт
96156,1,Audi,Q5,2014-11-14,Контракт
104699,2,SUZUKI,Grand Vitara,2014-11-15,Контракт
95984,1,Audi,A8,2014-11-15,Контракт
104732,2,SUZUKI,Grand Vitara,2014-11-15,Контракт
106271,2,SUZUKI,Grand Vitara,2014-11-15,Контракт
106270,2,SUZUKI,Grand Vitara,2014-11-15,Контракт
96162,1,Audi,Q7,2014-11-15,Контракт
101587,1,Audi,Q3,2014-11-15,Расторжение
106272,2,SUZUKI,Grand Vitara,2014-11-15,Контракт
99983,1,Audi,A6,2014-11-16,Контракт
104538,2,SUZUKI,New SX4,2014-11-16,Контракт
95870,1,Audi,A3,2014-11-16,Контракт
104687,2,SUZUKI,New SX4,2014-11-16,Контракт
104541,2,SUZUKI,SX4,2014-11-16,Контракт
95802,1,Audi,A3,2014-11-16,Контракт
96005,1,Audi,Q5,2014-11-16,Контракт
96208,1,Audi,A4,2014-11-16,Контракт
99984,1,Audi,Q3,2014-11-16,Контракт
106273,2,SUZUKI,Grand Vitara,2014-11-16,Контракт
107643,2,SUZUKI,Grand Vitara,2014-11-17,Контракт
101585,1,Audi,Q5,2014-11-17,Расторжение
104725,2,SUZUKI,Grand Vitara,2014-11-17,Контракт
95862,1,Audi,A3,2014-11-17,Контракт
95784,1,Audi,Q7,2014-11-17,Контракт
96206,1,Audi,A4,2014-11-17,Контракт
98453,1,Audi,A6,2014-11-17,Контракт
99985,1,Audi,Q5,2014-11-17,Контракт
99986,1,Audi,Q7,2014-11-17,Контракт
108761,2,SUZUKI,Grand Vitara,2014-11-17,Расторжение
108759,2,SUZUKI,Grand Vitara,2014-11-17,Расторжение
96019,1,Audi,Q5,2014-11-18,Контракт
96030,1,Audi,Q3,2014-11-18,Контракт
107644,2,SUZUKI,Grand Vitara,2014-11-18,Контракт
98454,1,Audi,A7 Sportback,2014-11-18,Контракт
99987,1,Audi,A3,2014-11-18,Контракт
95981,1,Audi,A8,2014-11-18,Контракт
108752,2,SUZUKI,Grand Vitara,2014-11-18,Расторжение
108762,2,SUZUKI,Grand Vitara,2014-11-18,Расторжение
106274,2,SUZUKI,Grand Vitara,2014-11-18,Контракт
95833,1,Audi,A3,2014-11-18,Контракт
95889,1,Audi,A6,2014-11-18,Контракт
96205,1,Audi,A4,2014-11-18,Контракт
99988,1,Audi,Q7,2014-11-19,Контракт
104627,2,SUZUKI,Grand Vitara,2014-11-19,Контракт
99989,1,Audi,A6,2014-11-19,Контракт
108755,2,SUZUKI,New SX4,2014-11-19,Расторжение
98455,1,Audi,A5,2014-11-19,Контракт
98456,1,Audi,A3,2014-11-19,Контракт
96096,1,Audi,Q7,2014-11-19,Контракт
95726,1,Audi,RS Q3,2014-11-19,Контракт
98457,1,Audi,A6,2014-11-20,Контракт
104719,2,SUZUKI,New SX4,2014-11-20,Контракт
108765,2,SUZUKI,SX4,2014-11-20,Расторжение
107645,2,SUZUKI,New SX4,2014-11-20,Контракт
96152,1,Audi,A3,2014-11-20,Контракт
95992,1,Audi,Q5,2014-11-20,Контракт
96046,1,Audi,Q3,2014-11-20,Контракт
104731,2,SUZUKI,New SX4,2014-11-21,Контракт
104686,2,SUZUKI,New SX4,2014-11-21,Контракт
99990,1,Audi,Q7,2014-11-21,Контракт
106276,2,SUZUKI,Grand Vitara,2014-11-21,Контракт
96126,1,Audi,Q5,2014-11-21,Контракт
98459,1,Audi,Q3,2014-11-21,Контракт
98458,1,Audi,Q7,2014-11-21,Контракт
101597,1,Audi,Q7,2014-11-21,Расторжение
101599,1,Audi,A5,2014-11-21,Расторжение
107646,2,SUZUKI,Grand Vitara,2014-11-21,Контракт
106275,2,SUZUKI,New SX4,2014-11-21,Контракт
95842,1,Audi,A3,2014-11-21,Контракт
101523,1,Audi,Q5,2014-11-21,Расторжение
104772,2,SUZUKI,SX4,2014-11-22,Контракт
104729,2,SUZUKI,New SX4,2014-11-22,Контракт
98460,1,Audi,Q7,2014-11-22,Контракт
99991,1,Audi,Q5,2014-11-22,Контракт
104491,2,SUZUKI,Splash,2014-11-22,Контракт
107647,2,SUZUKI,New SX4,2014-11-22,Контракт
104703,2,SUZUKI,New SX4,2014-11-22,Контракт
104733,2,SUZUKI,New SX4,2014-11-22,Контракт
104707,2,SUZUKI,New SX4,2014-11-22,Контракт
95928,1,Audi,Q7,2014-11-22,Контракт
106277,2,SUZUKI,New SX4,2014-11-22,Контракт
96157,1,Audi,Q5,2014-11-23,Контракт
106278,2,SUZUKI,Grand Vitara,2014-11-23,Контракт
107648,2,SUZUKI,New SX4,2014-11-23,Контракт
98461,1,Audi,Q7,2014-11-23,Контракт
96203,1,Audi,A4,2014-11-23,Контракт
104622,2,SUZUKI,SX4,2014-11-24,Контракт
104705,2,SUZUKI,Grand Vitara,2014-11-24,Контракт
104783,2,SUZUKI,Grand Vitara,2014-11-24,Контракт
99992,1,Audi,Q7,2014-11-24,Контракт
104690,2,SUZUKI,New SX4,2014-11-24,Контракт
101601,1,Audi,Q7,2014-11-24,Расторжение
98462,1,Audi,A6,2014-11-25,Контракт
106279,2,SUZUKI,New SX4,2014-11-25,Контракт
99993,1,Audi,Q5,2014-11-25,Контракт
96216,1,Audi,Allroad,2014-11-25,Контракт
101594,1,Audi,A6,2014-11-25,Расторжение
96037,1,Audi,Q3,2014-11-25,Контракт
99995,1,Audi,Q3,2014-11-26,Контракт
101600,1,Audi,Q5,2014-11-26,Расторжение
99994,1,Audi,A4,2014-11-26,Контракт
104616,2,SUZUKI,Splash,2014-11-26,Контракт
106280,2,SUZUKI,New SX4,2014-11-26,Контракт
96094,1,Audi,Q7,2014-11-26,Контракт
98463,1,Audi,A6,2014-11-26,Контракт
106281,2,SUZUKI,New SX4,2014-11-26,Контракт
101588,1,Audi,RS Q3,2014-11-27,Расторжение
108754,2,SUZUKI,New SX4,2014-11-27,Расторжение
99996,1,Audi,Q7,2014-11-27,Контракт
101595,1,Audi,A6,2014-11-27,Расторжение
99997,1,Audi,Q7,2014-11-27,Контракт
108738,2,SUZUKI,Grand Vitara,2014-11-27,Расторжение
107649,2,SUZUKI,Grand Vitara,2014-11-27,Контракт
96127,1,Audi,Q7,2014-11-27,Контракт
108766,2,SUZUKI,Grand Vitara,2014-11-27,Расторжение
104644,2,SUZUKI,Grand Vitara,2014-11-27,Контракт
104756,2,SUZUKI,Grand Vitara,2014-11-27,Контракт
106282,2,SUZUKI,Swift,2014-11-27,Контракт
98464,1,Audi,Q5,2014-11-28,Контракт
99998,1,Audi,A3,2014-11-28,Контракт
101583,1,Audi,Q5,2014-11-28,Расторжение
96012,1,Audi,Q5,2014-11-28,Контракт
104697,2,SUZUKI,Grand Vitara,2014-11-28,Контракт
96177,1,Audi,A6,2014-11-28,Контракт
104730,2,SUZUKI,Grand Vitara,2014-11-28,Контракт
106283,2,SUZUKI,Grand Vitara,2014-11-28,Контракт
96191,1,Audi,A7 Sportback,2014-11-28,Контракт
108753,2,SUZUKI,New SX4,2014-11-28,Расторжение
108743,2,SUZUKI,Jimny,2014-11-28,Расторжение
99999,1,Audi,Q5,2014-11-28,Контракт
106284,2,SUZUKI,Grand Vitara,2014-11-28,Контракт
101481,1,Audi,TT,2014-11-28,Расторжение
107652,2,SUZUKI,New SX4,2014-11-29,Контракт
95366,1,Audi,Q7,2014-11-29,Контракт
104745,2,SUZUKI,Grand Vitara,2014-11-29,Контракт
96178,1,Audi,A6,2014-11-29,Контракт
98468,1,Audi,Q3,2014-11-29,Контракт
106285,2,SUZUKI,SX4,2014-11-29,Контракт
107650,2,SUZUKI,Grand Vitara,2014-11-29,Контракт
107651,2,SUZUKI,SX4,2014-11-29,Контракт
104651,2,SUZUKI,New SX4,2014-11-29,Контракт
98466,1,Audi,Q3,2014-11-29,Контракт
98467,1,Audi,A6,2014-11-29,Контракт
98465,1,Audi,Q5,2014-11-29,Контракт
104482,2,SUZUKI,New SX4,2014-11-30,Контракт
104484,2,SUZUKI,New SX4,2014-11-30,Контракт
106287,2,SUZUKI,SX4,2014-11-30,Контракт
101582,1,Audi,A8,2014-11-30,Расторжение
104721,2,SUZUKI,SX4,2014-11-30,Контракт
107654,2,SUZUKI,Grand Vitara,2014-11-30,Контракт
107653,2,SUZUKI,New SX4,2014-11-30,Контракт
104712,2,SUZUKI,SX4,2014-11-30,Контракт
106286,2,SUZUKI,Grand Vitara,2014-11-30,Контракт
98469,1,Audi,A6,2014-11-30,Контракт
95827,1,Audi,A3,2014-12-01,Контракт
101603,1,Audi,Q7,2014-12-01,Расторжение
104746,2,SUZUKI,Grand Vitara,2014-12-01,Контракт
101578,1,Audi,Q3,2014-12-01,Расторжение
104791,2,SUZUKI,Grand Vitara,2014-12-01,Контракт
100000,1,Audi,Q5,2014-12-01,Контракт
96181,1,Audi,A7 Sportback,2014-12-01,Контракт
98472,1,Audi,A6,2014-12-02,Контракт
104603,2,SUZUKI,Grand Vitara,2014-12-02,Контракт
100001,1,Audi,A6,2014-12-02,Контракт
107887,2,SUZUKI,SX4,2014-12-02,Расторжение
104769,2,SUZUKI,SX4,2014-12-02,Контракт
101606,1,Audi,A7 Sportback,2014-12-02,Расторжение
104763,2,SUZUKI,Grand Vitara,2014-12-02,Контракт
108758,2,SUZUKI,Grand Vitara,2014-12-02,Расторжение
100002,1,Audi,A6,2014-12-02,Контракт
98470,1,Audi,A6,2014-12-02,Контракт
96231,1,Audi,A6,2014-12-02,Контракт
98471,1,Audi,Q5,2014-12-02,Контракт
107655,2,SUZUKI,Grand Vitara,2014-12-02,Контракт
96233,1,Audi,A6,2014-12-02,Контракт
96144,1,Audi,Q7,2014-12-03,Контракт
96143,1,Audi,Q3,2014-12-03,Контракт
96222,1,Audi,A6,2014-12-03,Контракт
96249,1,Audi,A6,2014-12-03,Контракт
95964,1,Audi,A4,2014-12-03,Контракт
104711,2,SUZUKI,SX4,2014-12-03,Контракт
98473,1,Audi,Q7,2014-12-03,Контракт
106288,2,SUZUKI,New SX4,2014-12-03,Контракт
104600,2,SUZUKI,Grand Vitara,2014-12-03,Контракт
104737,2,SUZUKI,New SX4,2014-12-03,Контракт
100004,1,Audi,Q3,2014-12-03,Контракт
100003,1,Audi,Q3,2014-12-03,Контракт
96063,1,Audi,Q3,2014-12-03,Контракт
104641,2,SUZUKI,SX4,2014-12-03,Контракт
106292,2,SUZUKI,SX4,2014-12-03,Контракт
106291,2,SUZUKI,SX4,2014-12-03,Контракт
106290,2,SUZUKI,SX4,2014-12-03,Контракт
107657,2,SUZUKI,Grand Vitara,2014-12-03,Контракт
106289,2,SUZUKI,New SX4,2014-12-03,Контракт
98474,1,Audi,Q3,2014-12-03,Контракт
100005,1,Audi,A4,2014-12-03,Контракт
107656,2,SUZUKI,New SX4,2014-12-03,Контракт
100006,1,Audi,Q7,2014-12-04,Контракт
106293,2,SUZUKI,Grand Vitara,2014-12-04,Контракт
96067,1,Audi,A4,2014-12-04,Контракт
96338,1,Audi,Q3,2014-12-04,Контракт
107658,2,SUZUKI,SX4,2014-12-04,Контракт
